movieId,title,genres,director,actors,year,avg_rating,num_ratings
15049,Bon Cop Bad Cop,Action|Comedy|Crime,Erik Canuel,Patrick Huard|Colm Feore|Michel Beaudry|Patrice Bélanger|Hugolin Chevrette-Landesque,2006,6.5,42
22821,The Boondock Saints II: All Saints Day,Action|Thriller|Crime,Troy Duffy,Sean Patrick Flanery|Norman Reedus|Billy Connolly|Clifton Collins Jr|Julie Benz,2009,5.9,261
42819,The City of Your Final Destination,Drama,James Ivory,Nicholas Blandullo|Sofia Viruboff|Omar Metwally|Alexandra Maria Lara|Charlotte Gainsbourg,2009,5.7,9
209263,Enough Said,Comedy|Drama|Romance,Nicole Holofcener,Julia Louis-Dreyfus|Catherine Keener|James Gandolfini|Toni Collette|Ben Falcone,2013,6.6,348
37735,Easy A,Comedy,Will Gluck,Emma Stone|Stanley Tucci|Amanda Bynes|Cam Gigandet|Lisa Kudrow,2010,6.7,2210
59930,The Inkwell,Comedy|Drama|Romance,Matty Rich,Larenz Tate|Joe Morton|Suzzanne Douglas|Glynn Turman|Vanessa Bell Calloway,1994,3.9,5
10873,Shadow of the Vampire,Drama|Horror,E. Elias Merhige,John Malkovich|Willem Dafoe|Udo Kier|Cary Elwes|Catherine McCormack,2000,6.6,148
51588,Prom,Comedy,Joe Nussbaum,Aimee Teegarden|Thomas McDonell|Nicholas Braun|Faith Ford|Danielle Campbell,2011,5.7,134
23570,The Pallbearer,Comedy|Romance,Matt Reeves,David Schwimmer|Gwyneth Paltrow|Michael Rapaport|Toni Collette|Carol Kane,1996,4.6,30
19489,Held Up,Comedy,Steve Rash,Jamie Foxx|Nia Long|Barry Corbin|John Cullum|Jake Busey,1999,4.9,11
14629,Woman on Top,Comedy|Drama|Romance,Fina Torres,Penélope Cruz|Murilo Benicio|Mark Feuerstein|John de Lancie|Anne Ramsay,2000,5.5,46
8293,Howards End,Drama|Romance,James Ivory,Vanessa Redgrave|Helena Bonham Carter|Emma Thompson|Prunella Scales|Anthony Hopkins,1992,6.9,95
291270,Anomalisa,Animation|Comedy|Drama|Romance,Charlie Kaufman,David Thewlis|Jennifer Jason Leigh|Tom Noonan,2015,7.0,459
44009,Another Year,Comedy|Drama,Mike Leigh,Jim Broadbent|Lesley Manville|Ruth Sheen|Oliver Maltman|Peter Wight,2010,7.0,97
1958,8 Women,Comedy|Thriller|Music|Crime|Mystery,François Ozon,Catherine Deneuve|Isabelle Huppert|Emmanuelle Béart|Fanny Ardant|Virginie Ledoyen,2002,6.9,196
13154,Showdown in Little Tokyo,Action|Thriller,Mark L. Lester,Dolph Lundgren|Brandon Lee|Cary-Hiroyuki Tagawa|Tia Carrere|Philip Tan,1991,5.7,95
26618,Clay Pigeons,Comedy|Crime|Drama|Thriller,David Dobkin,Joaquin Phoenix|Vince Vaughn|Janeane Garofalo|Gregory Sporleder|Georgina Cates,1998,6.3,39
43923,It's Kind of a Funny Story,Comedy|Drama,Ryan Fleck,Keir Gilchrist|Emma Roberts|Zach Galifianakis|Viola Davis|Zoë Kravitz,2010,6.9,672
46138,Made in Dagenham,Comedy|Drama|History,Nigel Cole,Sally Hawkins|Bob Hoskins|Miranda Richardson|Geraldine James|Simon Nehan,2010,6.6,94
45791,When Did You Last See Your Father?,Drama,Anand Tucker,Jim Broadbent|Colin Firth|Juliet Stevenson|Gina McKee|Sarah Lancashire,2007,6.9,13
26306,Prefontaine,Drama|Romance,Steve James,Jared Leto|R. Lee Ermey|Ed O'Neill|Breckin Meyer|Lindsay Crouse,1997,6.7,21
110683,The Wicked Lady,Drama|Adventure,Michael Winner,Faye Dunaway|John Gielgud|Denholm Elliott|Alan Bates|Prunella Scales,1983,4.3,4
26963,The Secret of Kells,Animation|Family|Fantasy,Tomm Moore,Evan McGuire|Christen Mooney|Brendan Gleeson|Mick Lally|Liam Hourican,2009,7.3,181
198277,Begin Again,Comedy|Music|Romance|Drama,John Carney,Mark Ruffalo|Keira Knightley|Adam Levine|Hailee Steinfeld|Catherine Keener,2013,7.3,1254
7870,Down in the Valley,Drama|Romance,David Jacobson,Edward Norton|Evan Rachel Wood|David Morse|Rory Culkin|Bruce Dern,2005,5.9,63
13072,Brooklyn Rules,Drama|Action|Thriller,Michael Corrente,Alec Baldwin|Paulo Araujo|Daniel Tay|Ty Thomas Reed|Brian O'Neill,2007,5.8,18
153397,Restless,TV Movie|Romance|Drama,Edward Hall,Hayley Atwell|Rufus Sewell|Michelle Dockery|Michael Gambon|Charlotte Rampling,2012,4.9,8
30141,The Singing Detective,Comedy|Music|Mystery|Crime,Keith Gordon,Robert Downey Jr.|Robin Wright|Mel Gibson|Jeremy Northam|Katie Holmes,2003,5.9,41
17044,The Land Girls,Drama|Romance|War,David Leland,Catherine McCormack|Rachel Weisz|Anna Friel|Paul Bettany|Steven Mackintosh,1998,7.0,3
10288,Fido,Romance|Comedy|Drama|Horror,Andrew Currie,Billy Connolly|Carrie-Anne Moss|Dylan Baker|Kesun Loder|Henry Czerny,2006,6.6,135
12183,The Wendell Baker Story,Comedy|Drama|Romance,Luke Wilson,Luke Wilson|Eva Mendes|Jacob Vargas|Owen Wilson|Kris Kristofferson,2005,5.2,16
44147,Wild Target,Action|Comedy,Jonathan Lynn,Bill Nighy|Emily Blunt|Rupert Grint|Rupert Everett|Eileen Atkins,2010,6.4,215
12192,Pathology,Crime|Horror|Thriller,Marc Schölermann,Milo Ventimiglia|Alyssa Milano|Michael Weston|Lauren Lee Smith|Johnny Whitworth,2008,5.6,144
36597,Wuthering Heights,Drama,Coky Giedroyc,Tom Hardy|Charlotte Riley|Andrew Lincoln|Sarah Lancashire|Burn Gorman,2009,6.9,37
13197,10th & Wolf,Action|Crime|Drama|Mystery|Thriller,Robert Moresco,James Marsden|Brian Dennehy|Leo Rossi|Dennis Hopper|Giovanni Ribisi,2006,6.3,24
10913,Dear Wendy,Comedy|Crime|Drama|Romance,Thomas Vinterberg,Jamie Bell|Bill Pullman|Michael Angarano|Danso Gordon|Alison Pill,2005,5.6,33
251321,Aloft,Drama,Claudia Llosa,Jennifer Connelly|Mélanie Laurent|Cillian Murphy|William Shimell|Zen McGrath,2014,5.1,41
149,Akira,Science Fiction|Animation,Katsuhiro Ōtomo,Mitsuo Iwata|Nozomu Sasaki|Mami Koyama|Tesshou Genda|Hiroshi Ohtake,1988,7.8,773
10425,The Death and Life of Bobby Z,Drama|Action|Thriller|Crime,John Herzfeld,Paul Walker|Laurence Fishburne|Olivia Wilde|Jason Lewis|Michael Bowen,2007,5.8,103
49081,The Rocket: The Legend of Rocket Richard,Drama,Charles Binamé,Roy Dupuis|Michel Barrette|Rémy Girard|Tony Calabretta|Sean Avery,2005,6.1,17
256687,Swelter,Action|Drama|Thriller,Keith Parmer,Jean-Claude Van Damme|Brad Carter|Josh Henderson|Alfred Molina|Lennie James,2014,4.6,21
220488,My Lucky Star,Comedy|Romance,Dennie Gordon,Zhang Ziyi|Leehom Wang|Ruby Lin|Yao Chen|Ada Choi,2013,4.3,8
1544,Imagine Me & You,Drama|Comedy|Romance,Ol Parker,Piper Perabo|Lena Headey|Matthew Goode|Celia Imrie|Darren Boyd,2005,7.0,177
374461,Mr. Church,Drama,Bruce Beresford,Eddie Murphy|Britt Robertson|Natascha McElhone|Xavier Samuel|Lucy Fry,2016,7.0,129
302,Swimming Pool,Thriller|Crime,François Ozon,Charlotte Rampling|Ludivine Sagnier|Charles Dance|Jean-Marie Lamour|Marc Fayolle,2003,6.4,153
182873,Green Street Hooligans: Underground,Action|Drama,James Nunn,Scott Adkins|Joey Ansah|Kacey Clarke|Mark Wingett|Roberta Taylor,2013,5.4,33
21512,The Blood of Heroes,Action|Adventure|Science Fiction,David Webb Peoples,Rutger Hauer|Joan Chen|Delroy Lindo|Anna Katarina|Vincent D'Onofrio,1989,5.9,31
389425,Code of Honor,Action|Crime|Thriller,Michael Winnick,Steven Seagal|Craig Sheffer|Louis Mandylor|Helena Mattsson|Griff Furst,2016,4.1,16
403,Driving Miss Daisy,Comedy|Drama,Bruce Beresford,Morgan Freeman|Jessica Tandy|Dan Aykroyd|Patti LuPone|Esther Rolle,1989,7.0,350
29461,Soul Food,Comedy|Drama,"George Tillman, Jr.",Vivica A. Fox|Nia Long|Michael Beach|Mekhi Phifer|Brandon Hammond,1997,6.6,19
33542,Rumble in the Bronx,Crime|Action|Comedy|Thriller,Stanley Tong,Jackie Chan|Anita Mui|Françoise Yip|Bill Tung|Marc Akerstream,1995,6.5,240
283708,Far from Men,Drama|War,David Oelhoffen,Viggo Mortensen|Reda Kateb|Djemel Barek|Vincent Martin|Nicolas Giraud,2014,6.6,43
9388,Thank You for Smoking,Comedy|Drama,Jason Reitman,Aaron Eckhart|Maria Bello|Cameron Bright|Adam Brody|Sam Elliott,2005,7.1,664
1691,Hostel: Part II,Horror,Eli Roth,Lauren German|Bijou Phillips|Heather Matarazzo|Richard Burgi|Roger Bart,2007,5.6,453
24684,An Education,Drama|Romance,Lone Scherfig,Carey Mulligan|Olivia Williams|Peter Sarsgaard|Alfred Molina|Cara Seymour,2009,6.8,409
2610,Shopgirl,Comedy|Drama|Romance,Anand Tucker,Steve Martin|Claire Danes|Jason Schwartzman|Bridgette Wilson|Frances Conroy,2005,5.7,75
11308,The Hotel New Hampshire,Comedy|Drama,Tony Richardson,Rob Lowe|Jodie Foster|Paul McCrane|Beau Bridges|Seth Green,1984,5.8,26
11022,Narc,Action|Crime|Drama|Thriller,Joe Carnahan,Jason Patric|Ray Liotta|Chi McBride|Busta Rhymes|Lloyd Adams,2002,6.8,142
34341,Men with Brooms,Comedy,Paul Gross,Paul Gross|Molly Parker|Leslie Nielsen|Polly Shannon|Peter Outerbridge,2002,4.5,7
15365,Witless Protection,Action|Adventure|Comedy|Crime,Charles Robert Carner,Larry the Cable Guy|Ivana Miličević|Jenny McCarthy|Yaphet Kotto|Peter Stormare,2008,4.0,26
36046,The Work and the Glory,Drama|Romance,Russell Holt,Sam Hennings|Brenda Strong|Eric Johnson|Alexander Carroll|Tiffany Dupont,2004,6.1,7
12569,Extract,Comedy,Mike Judge,Jason Bateman|Mila Kunis|Kristen Wiig|Ben Affleck|J.K. Simmons,2009,5.7,192
24356,Masked and Anonymous,Drama|Music,Larry Charles,Bob Dylan|Jeff Bridges|Penélope Cruz|John Goodman|Jessica Lange,2003,5.2,13
55903,Betty Fisher and Other Stories,Drama|Thriller|Crime|Foreign,Claude Miller,Sandrine Kiberlain|Nicole Garcia|Mathilde Seigner|Luck Mervil|Stéphane Freiss,2001,7.0,3
2577,Code 46,Drama|Romance|Science Fiction|Thriller,Michael Winterbottom,Tim Robbins|Samantha Morton|Nabil Elouahabi|Om Puri|Emil Marwa,2003,6.2,116
103903,Outside Bet,Comedy,Sacha Bennett,Bob Hoskins|Jenny Agutter|Phil Davis|Vincent Regan|Calum MacNab,2012,5.8,2
73873,Albert Nobbs,Drama,Rodrigo García,Glenn Close|Mia Wasikowska|Aaron Taylor-Johnson|Pauline Collins|Brendan Gleeson,2011,6.2,132
312113,Black November,Drama|Action|Crime,Jeta Amata,Razaaq Adoti|Sarah Wayne Callies|Mickey Rourke|Kim Basinger|Anne Heche,2012,6.4,4
14165,Ta Ra Rum Pum,Family|Comedy|Romance,Siddharth Anand,Saif Ali Khan|Rani Mukerji|Angelina Idnani|Angelina Idnani|Master Ali Haji,2007,6.0,13
2011,Persepolis,Animation|Drama,Vincent Paronnaud,Chiara Mastroianni|Danielle Darrieux|Catherine Deneuve|Simon Abkarian|Gabrielle Lopes Benites,2007,7.7,450
45650,The Hole,Thriller|Adventure|Fantasy,Joe Dante,Chris Massoglia|Haley Bennett|Nathan Gamble|Bruce Dern|Teri Polo,2009,5.6,244
7735,The Wave,Drama|Thriller,Dennis Gansel,Jürgen Vogel|Frederick Lau|Max Riemelt|Jennifer Ulrich|Christiane Paul,2008,7.5,841
301365,The Neon Demon,Thriller|Horror,Nicolas Winding Refn,Elle Fanning|Karl Glusman|Jena Malone|Bella Heathcote|Abbey Lee,2016,6.4,887
25941,Harry Brown,Thriller|Crime|Drama|Action,Daniel Barber,Michael Caine|Emily Mortimer|Iain Glen|Lee Oakes|Liam Cunningham,2009,6.7,348
29064,The Omega Code,Horror|Thriller,Robert Marcarelli,Casper Van Dien|Michael York|Catherine Oxenberg|Michael Ironside|Jan Tříska,1999,4.4,17
7326,Juno,Comedy|Drama|Romance,Jason Reitman,Ellen Page|Michael Cera|Jennifer Garner|Jason Bateman|Allison Janney,2007,7.0,2244
326284,Pound of Flesh,Action,Ernie Barbarash,Jean-Claude Van Damme|John Ralston|Darren Shahlavi|Aki Aleong|Jason Tobin,2015,5.5,63
681,Diamonds Are Forever,Adventure|Action|Thriller,Guy Hamilton,Sean Connery|Jill St. John|Charles Gray|Lana Wood|Jimmy Dean,1971,6.3,553
238,The Godfather,Drama|Crime,Francis Ford Coppola,Marlon Brando|Al Pacino|James Caan|Richard S. Castellano|Robert Duvall,1972,8.4,5893
535,Flashdance,Drama|Music|Romance,Adrian Lyne,Jennifer Beals|Michael Nouri|Lilia Skala|Kyle T. Heffner|Sunny Johnson,1983,6.1,302
19913,(500) Days of Summer,Comedy|Drama|Romance,Marc Webb,Joseph Gordon-Levitt|Zooey Deschanel|Chloë Grace Moretz|Geoffrey Arend|Matthew Gray Gubler,2009,7.2,2904
713,The Piano,Drama|Romance,Jane Campion,Holly Hunter|Harvey Keitel|Sam Neill|Anna Paquin|Cliff Curtis,1993,7.1,281
77930,Magic Mike,Drama|Comedy,Steven Soderbergh,Channing Tatum|Matthew McConaughey|Alex Pettyfer|Cody Horn|Olivia Munn,2012,6.1,1040
10727,Darkness Falls,Thriller|Horror,Jonathan Liebesman,Chaney Kley|Emma Caulfield|Lee Cormie|Grant Piro|Sullivan Stapleton,2003,4.9,161
253,Live and Let Die,Adventure|Action|Thriller,Guy Hamilton,Roger Moore|Yaphet Kotto|Jane Seymour|Clifton James|Julius Harris,1973,6.4,533
17908,My Dog Skip,Comedy|Drama|Family,Jay Russell,Frankie Muniz|Diane Lane|Kevin Bacon|Luke Wilson|Chaon Cross,2000,6.5,69
8390,"Definitely, Maybe",Comedy|Romance,Adam Brooks,Ryan Reynolds|Abigail Breslin|Elizabeth Banks|Isla Fisher|Rachel Weisz,2008,6.7,620
57119,Jumping the Broom,Comedy,Salim Akil,Paula Patton|Julie Bowen|Meagan Good|Mike Epps|Angela Bassett,2011,6.0,56
3291,"Good Night, and Good Luck.",Drama|History,George Clooney,David Strathairn|Jeff Daniels|Alex Borstein|Rose Abdoo|Dianne Reeves,2005,6.8,273
398,Capote,Crime|Drama,Bennett Miller,Philip Seymour Hoffman|Allie Mickelson|Craig Archibald|Bronwen Coleman|Kate Shindle,2005,6.8,384
8068,Desperado,Thriller|Action|Crime,Robert Rodriguez,Antonio Banderas|Salma Hayek|Joaquim de Almeida|Cheech Marin|Steve Buscemi,1995,6.8,881
10803,Logan's Run,Adventure|Action|Romance|Science Fiction,Michael Anderson,Michael York|Richard Jordan|Jenny Agutter|Roscoe Lee Browne|Farrah Fawcett,1976,6.6,269
682,The Man with the Golden Gun,Adventure|Action|Thriller,Guy Hamilton,Roger Moore|Christopher Lee|Britt Ekland|Maud Adams|Hervé Villechaize,1974,6.3,524
10117,Action Jackson,Action|Adventure|Comedy|Crime|Drama,Craig R. Baxley,Carl Weathers|Craig T. Nelson|Vanity|Sharon Stone|Thomas F. Wilson,1988,4.9,50
9392,The Descent,Adventure|Horror,Neil Marshall,Shauna Macdonald|Natalie Mendoza|Alex Reid|Saskia Mulder|MyAnna Buring,2005,6.8,1005
24977,Michael Jordan to the Max,Documentary,James D. Stern,Michael Jordan|Phil Jackson|Bob Costas|Bill Murray|Laurence Fishburne,2000,7.5,10
79316,Devil's Due,Horror,Matt Bettinelli-Olpin,Allison Miller|Zach Gilford|Sam Anderson|Robert Belushi|Catherine Kresge,2014,4.4,216
2074,Flirting with Disaster,Comedy|Romance,David O. Russell,Ben Stiller|Patricia Arquette|Téa Leoni|Mary Tyler Moore|Alan Alda,1996,6.3,66
1696,The Devil's Rejects,Drama|Horror|Crime,Rob Zombie,Sid Haig|Bill Moseley|Sheri Moon Zombie|William Forsythe|Ken Foree,2005,6.6,322
308639,Dope,Crime|Drama|Comedy,Rick Famuyiwa,Shameik Moore|Kiersey Clemons|Tony Revolori|Zoë Kravitz|Chanel Iman,2015,7.2,691
22314,In Too Deep,Drama|Action|Thriller|Crime,Michael Rymer,Omar Epps|LL Cool J|Nia Long|Stanley Tucci|Hill Harper,1999,6.2,17
2662,House of 1000 Corpses,Horror,Rob Zombie,Sid Haig|Bill Moseley|Sheri Moon Zombie|Karen Black|Erin Daniels,2003,6.0,306
77156,Alien Zone,Horror|Action|Thriller|Science Fiction,Sharron Miller,John Ericson|Ivor Francis|Judith Novgrod|Burr DeBenning|Charles Aidman,1978,4.0,3
12573,A Serious Man,Comedy|Drama,Joel Coen,Michael Stuhlbarg|Richard Kind|Fred Melamed|Sari Lennick|Aaron Wolff,2009,6.6,483
44718,Get Low,Comedy|Drama|Mystery,Aaron Schneider,Bill Murray|Sissy Spacek|Robert Duvall|Lucas Black|Bill Cobbs,2010,6.5,100
11342,Warlock,Adventure|Comedy|Fantasy|Horror,Steve Miner,Julian Sands|Lori Singer|Richard E. Grant|Mary Woronov|Kevin O'Brien,1989,5.8,95
241771,Beyond the Lights,Romance|Drama,Gina Prince-Bythewood,Gugu Mbatha-Raw|Nate Parker|Minnie Driver|Machine Gun Kelly|Danny Glover,2014,7.0,139
34653,A Single Man,Drama|Romance,Tom Ford,Colin Firth|Julianne Moore|Nicholas Hoult|Matthew Goode|Jon Kortajarena,2009,7.3,463
11051,The Last Temptation of Christ,Drama,Martin Scorsese,Willem Dafoe|Harvey Keitel|Barbara Hershey|David Bowie|Harry Dean Stanton,1988,7.0,201
14578,Outside Providence,Romance|Comedy|Drama,Michael Corrente,Shawn Hatosy|Amy Smart|Alec Baldwin|Jon Abrahams|Richard Jenkins,1999,5.6,30
57825,Bride & Prejudice,Drama|Comedy|Music|Romance,Gurinder Chadha,Aishwarya Rai Bachchan|Martin Henderson|Naveen Andrews|Daniel Gillies|Indira Varma,2004,6.5,110
9555,Rabbit-Proof Fence,Adventure|Drama|Action|History,Phillip Noyce,Everlyn Sampi|Tianna Sansbury|Laura Monaghan|Kenneth Branagh|David Gulpilil,2002,6.8,84
15581,Who's Your Caddy?,Comedy,Don Michael Paul,Mick Partridge|Big Boi|Sherri Shepherd|Lil Wayne|Andy Milonakis,2007,3.8,18
13006,Split Second,Thriller|Action|Horror|Science Fiction|Crime,Tony Maylam,Rutger Hauer|Kim Cattrall|Michael J. Pollard|Alastair Duncan|Alun Armstrong,1992,5.7,63
16651,The Other Side of Heaven,Action|Adventure|Drama|Family,Mitch Davis,Christopher Gorham|Anne Hathaway|Joe Folau|Miriama Smith,2001,6.7,14
4251,Veer-Zaara,Drama|Romance,Yash Chopra,Shah Rukh Khan|Preity Zinta|Rani Mukerji|Amitabh Bachchan|Hema Malini,2004,7.4,64
12400,Redbelt,Drama,David Mamet,Chiwetel Ejiofor|Tim Allen|Alice Braga|Jose Pablo Cantillo|Randy Couture,2008,6.4,76
39053,Cyrus,Comedy|Drama|Romance,Jay Duplass,John C. Reilly|Jonah Hill|Marisa Tomei|Catherine Keener|Matt Walsh,2010,6.1,133
104896,A Dog Of Flanders,Drama|Family,Kevin Brodie,Jack Warden|Jeremy James Kissner|Jesse James|Jon Voight|Cheryl Ladd,1999,6.4,6
14112,Auto Focus,Drama|Crime,Paul Schrader,Greg Kinnear|Willem Dafoe|Rita Wilson|Maria Bello|Ron Leibman,2002,6.1,56
12271,Factory Girl,Drama,George Hickenlooper,Sienna Miller|Guy Pearce|Hayden Christensen|Mena Suvari|Jimmy Fallon,2006,6.2,81
71859,We Need to Talk About Kevin,Drama|Thriller,Lynne Ramsay,John C. Reilly|Tilda Swinton|Ezra Miller|Siobhan Fallon|Jasper Newell,2011,7.4,677
226354,The Christmas Candle,Drama|Family,John Stephenson,Hans Matheson|Samantha Barks|Lesley Manville|Sylvester McCoy|James Cosmo,2013,5.8,8
48620,The Mighty Macs,Action|Drama,Tim Chambers,Carla Gugino|Ellen Burstyn|Marley Shelton|David Boreanaz|Jennifer Butler,2009,5.0,15
33676,Losin' It,Comedy,Curtis Hanson,"Tom Cruise|Jackie Earle Haley|John Stockwell|John P. Navin, Jr.|Shelley Long",1983,4.5,31
37080,Mother and Child,Drama|Romance,Rodrigo García,Naomi Watts|Samuel L. Jackson|Annette Bening|Carla Gallo|Kerry Washington,2009,6.7,46
25388,March or Die,Action|Adventure|Drama|War,Dick Richards,Gene Hackman|Terence Hill|Catherine Deneuve|Ian Holm|Jack O'Halloran,1977,6.2,16
11687,The Visitors,Fantasy|Comedy|Science Fiction,Jean-Marie Poiré,Jean Reno|Valérie Lemercier|Christian Clavier|Marie-Anne Chazel|Christian Bujeau,1993,7.1,420
39210,Somewhere,Comedy|Drama,Sofia Coppola,Stephen Dorff|Chris Pontius|Erin Wasson|Alexandra Williams|Nathalie Fay,2010,6.0,208
30128,I Hope They Serve Beer in Hell,Comedy|Drama,Bob Gosse,Matt Czuchry|Jesse Bradford|Marika Dominczyk|Traci Lords|Geoff Stults,2009,5.7,20
31535,Chairman of the Board,Comedy,Alex Zamm,Scott 'Carrot Top' Thompson|Courtney Thorne-Smith|Larry Miller|Jack Warden|M. Emmet Walsh,1998,2.7,13
44835,Hesher,Drama,Spencer Susser,Joseph Gordon-Levitt|Natalie Portman|Rainn Wilson|Audrey Wasilewski|Frank Collison,2010,6.7,212
192134,Dom Hemingway,Comedy|Crime|Drama,Richard Shepard,Jude Law|Demián Bichir|Richard E. Grant|Matthew C. Martino|Emilia Clarke,2013,5.8,212
1956,Gerry,Mystery|Drama|Adventure,Gus Van Sant,Casey Affleck|Matt Damon,2002,6.2,68
24985,The Heart of Me,Drama|Romance,Thaddeus O'Sullivan,Helena Bonham Carter|Olivia Williams|Paul Bettany|Eleanor Bron|Tom Ward,2002,7.7,5
306745,Freeheld,Romance|Drama,Peter Sollett,Julianne Moore|Ellen Page|Steve Carell|Michael Shannon|Luke Grimes,2015,7.1,164
47088,The Extra Man,Comedy,Shari Springer Berman,Kevin Kline|Paul Dano|Katie Holmes|John C. Reilly|Dan Hedaya,2010,5.9,29
110402,Hard to Be a God,Drama|Science Fiction,Aleksey German,Leonid Yarmolnik|Yuriy Tsurilo|Natalya Moteva|Aleksandr Chutko|Aleksandr Ilin,2013,6.7,41
27004,Ca$h,Crime|Thriller|Comedy,Stephen Milburn Anderson,Sean Bean|Chris Hemsworth|Victoria Profeta|Thampy Antony|Mike Starr,2010,6.0,73
15013,Wah-Wah,Drama,Richard E. Grant,Gabriel Byrne|Emily Watson|Julie Walters|Nicholas Hoult|Miranda Richardson,2005,6.3,8
8374,The Boondock Saints,Action|Thriller|Crime,Troy Duffy,Willem Dafoe|Norman Reedus|Sean Patrick Flanery|David Della Rocco|David Ferry,1999,7.2,837
277519,Z Storm,Crime|Thriller,David Lam,Louis Koo|Gordon Lam Ka-Tung|Dada Chan|Janelle Sing|Michael Wong,2014,5.8,5
78381,Twixt,Horror|Thriller,Francis Ford Coppola,Val Kilmer|Bruce Dern|Ben Chaplin|Elle Fanning|Joanne Whalley,2011,5.0,85
164372,The Snow Queen,Animation|Fantasy,Vladlen Barbe,Ivan Okhlobystin|Dmitriy Nagiev|Lyudmila Artemeva|Anna Ardova|Elizaveta Arzamasova,2012,5.1,47
294512,Alpha and Omega: The Legend of the Saw Tooth Cave,Family|Animation|Comedy|Adventure,Richard Rich,Dee Dee Greene|Ben Diskin|Lindsay Torrance|Kate Higgins|Christopher Corey Smith,2014,6.5,4
8879,Pale Rider,Romance|Western,Clint Eastwood,Clint Eastwood|Michael Moriarty|Carrie Snodgress|Chris Penn|Richard Dysart,1985,7.0,251
13001,Stargate: The Ark of Truth,Adventure|Science Fiction,Robert C. Cooper,Ben Browder|Amanda Tapping|Christopher Judge|Michael Shanks|Beau Bridges,2008,6.9,140
9571,Dazed and Confused,Comedy|Drama,Richard Linklater,Jason London|Rory Cochrane|Wiley Wiggins|Sasha Jenson|Michelle Burke,1993,7.4,583
13649,High School Musical 2,Comedy|Drama|Family|Music,Kenny Ortega,Zac Efron|Vanessa Hudgens|Ashley Tisdale|Lucas Grabeel|Corbin Bleu,2007,6.1,843
325373,Two Lovers and a Bear,Drama|Romance,Kim Nguyen,Dane DeHaan|Tatiana Maslany|Gordon Pinsent|John Ralston|Joel Gagne,2016,6.8,27
334527,Criminal Activities,Thriller|Crime|Drama,Jackie Earle Haley,Dan Stevens|John Travolta|Michael Pitt|Jackie Earle Haley|Travis Aaron Wade,2015,5.8,110
2211,Aimee & Jaguar,Drama|History|Romance,Max Färberböck,Maria Schrader|Juliane Köhler|Johanna Wokalek|Heike Makatsch|Elisabeth Degen,1999,6.3,20
13919,The Chumscrubber,Comedy|Drama,Arie Posin,Jamie Bell|Camilla Belle|Justin Chatwin|Glenn Close|Kathi Copeland,2005,6.7,62
14576,Shade,Action|Thriller|Crime,Damian Nieman,Stuart Townsend|Gabriel Byrne|Thandie Newton|Jamie Foxx|Roger Guenveur Smith,2003,6.1,73
82505,House at the End of the Street,Horror|Thriller,Mark Tonderai,Jennifer Lawrence|Max Thieriot|Elisabeth Shue|Gil Bellows|Nolan Gerard Funk,2012,5.6,555
46738,Incendies,Drama|War|Mystery,Denis Villeneuve,Lubna Azabal|Mélissa Désormeaux-Poulin|Maxim Gaudette|Rémy Girard|Allen Altman,2010,7.9,479
38970,"Remember Me, My Love",Drama|Comedy|Romance,Gabriele Muccino,Fabrizio Bentivoglio|Laura Morante|Monica Bellucci|Silvio Muccino|Nicoletta Romanoff,2003,5.8,44
41009,Perrier’s Bounty,Action|Comedy|Crime|Drama,Ian Fitzgibbon,Cillian Murphy|Brendan Gleeson|Jim Broadbent|Padraic Delaney|Natalie Britton,2009,5.1,24
7347,Elite Squad,Drama|Action|Crime,José Padilha,Wagner Moura|Caio Junqueira|André Ramiro|Milhem Cortaz|Fernanda Machado,2007,7.8,504
250546,Annabelle,Horror,John R. Leonetti,Annabelle Wallis|Ward Horton|Tony Amendola|Alfre Woodard|Eric Ladin,2014,5.6,1517
38415,Bran Nue Dae,Comedy|Drama|Foreign|Romance,Rachel Perkins,Rocky McKenzie|Geoffrey Rush|Jessica Mauboy|Ernie Dingo|Missy Higgins,2009,5.2,6
650,Boyz n the Hood,Crime|Drama,John Singleton,Laurence Fishburne|Cuba Gooding Jr.|Ice Cube|Morris Chestnut|Angela Bassett,1991,7.4,364
16620,La Bamba,Drama|Music,Luis Valdez,Lou Diamond Phillips|Danielle von Zerneck|Elizabeth Peña|Rosanna DeSoto|Esai Morales,1987,6.8,116
25113,The Four Seasons,Comedy|Drama|Romance,Alan Alda,Alan Alda|Carol Burnett|Len Cariou|Sandy Dennis|Rita Moreno,1981,6.3,16
11033,Dressed to Kill,Horror|Mystery|Thriller,Brian De Palma,Michael Caine|Angie Dickinson|Nancy Allen|Keith Gordon|Dennis Franz,1980,6.8,157
34723,The Adventures of Huck Finn,Action|Adventure|Drama|Family,Stephen Sommers,Elijah Wood|Courtney B. Vance|Robbie Coltrane|Jason Robards|Ron Perlman,1993,6.2,42
9430,Go,Crime|Comedy|Thriller,Doug Liman,Sarah Polley|Katie Holmes|Jay Mohr|Timothy Olyphant|William Fichtner,1999,7.0,196
8998,Friends with Money,Comedy|Drama|Romance,Nicole Holofcener,Catherine Keener|Jason Isaacs|Timm Sharp|Jennifer Aniston|Joan Cusack,2006,5.1,128
10514,The Andromeda Strain,Science Fiction|Thriller,Robert Wise,Arthur Hill|David Wayne|James Olson|Kate Reid|Paula Kelly,1971,7.0,190
